gene_id	gene_name	gene_biotype	ICN	ICAA	IKD16N	IKD16A
ENSG00000157379.14	DHRS1	protein_coding	1.771790536	1.598910416	2.3301042	1.925842378
ENSG00000157388.20	CACNA1D	protein_coding	0.304480836	0.412157282	0.085805702	0.124107947
ENSG00000157399.17	ARSL	protein_coding	13.834077	10.98612699	12.78734011	8.119930458
ENSG00000157404.16	KIT	protein_coding	0	0	0	0
ENSG00000157423.18	HYDIN	protein_coding	0	0	0.172188384	0
ENSG00000157426.14	AASDH	protein_coding	1.884097844	2.833765811	1.415886265	1.53593585
ENSG00000157429.16	ZNF19	protein_coding	0.950524809	0.571852405	0.357156351	0.258292518
ENSG00000157445.15	CACNA2D3	protein_coding	0	0	0	0
ENSG00000157450.16	RNF111	protein_coding	14.26184757	9.193047598	8.727252118	7.972391408
ENSG00000157456.8	CCNB2	protein_coding	31.85104019	24.9107881	45.47808169	18.17570582
ENSG00000157470.12	FAM81A	protein_coding	11.54245258	8.995820341	1.478534975	2.993939935
ENSG00000157483.9	MYO1E	protein_coding	34.45482267	22.95646889	32.66817897	18.11277352
ENSG00000157500.12	APPL1	protein_coding	5.44439769	9.124454449	5.917956237	8.242610502
ENSG00000157502.13	PWWP3B	protein_coding	0	0	0	0
ENSG00000157510.14	AFAP1L1	protein_coding	7.565268636	1.606375893	0.501639363	3.627814376
ENSG00000157514.17	TSC22D3	protein_coding	6.746013779	4.427476654	2.419573161	2.499736133
ENSG00000157538.14	VPS26C	protein_coding	4.085284297	4.537437638	1.594070855	2.30563771
ENSG00000157540.22	DYRK1A	protein_coding	3.385598679	5.716280483	3.57016227	1.869660282
ENSG00000157542.11	KCNJ6	protein_coding	0.292593602	0	0.164911524	0.2385253
ENSG00000157551.19	KCNJ15	protein_coding	0	0	0	0
ENSG00000157554.19	ERG	protein_coding	0	0	0	0
ENSG00000157557.13	ETS2	protein_coding	24.6655172	15.8991514	14.23297123	6.702527376
ENSG00000157570.12	TSPAN18	protein_coding	0	0	1.369623935	0
ENSG00000157578.14	LCA5L	protein_coding	0	0	0.829637571	0
ENSG00000157593.19	SLC35B2	protein_coding	90.29583434	107.1588002	83.65892524	44.36772459
ENSG00000157600.12	TMEM164	protein_coding	32.41213072	35.25974344	47.29690317	17.73578545
ENSG00000157601.15	MX1	protein_coding	0.487577367	0	0	0.132492687
ENSG00000157613.11	CREB3L1	protein_coding	0	0.655647332	0	0.592281502
ENSG00000157617.17	C2CD2	protein_coding	2.008841092	3.323523641	2.453148649	1.637627823
ENSG00000157625.15	TAB3	protein_coding	3.909108992	4.772747383	3.499280865	2.811834414
ENSG00000157637.13	SLC38A10	protein_coding	29.20276202	34.02583282	21.66787677	9.944441623
ENSG00000157653.12	C9orf43	protein_coding	1.304849905	0	0.735439138	2.127454002
ENSG00000157654.19	PALM2AKAP2	protein_coding	6.055767077	9.347827223	6.197561376	7.794826287
ENSG00000157657.14	ZNF618	protein_coding	9.288762039	7.8743977	4.283451375	3.900878678
ENSG00000157680.16	DGKI	protein_coding	0	0.169657761	0	0
ENSG00000157693.15	TMEM268	protein_coding	12.8088772	7.706045291	9.282003146	7.955754531
ENSG00000157703.16	SVOPL	protein_coding	0	0	0	0
ENSG00000157734.14	SNX22	protein_coding	3.040954175	2.74423709	3.999197394	5.371203445
ENSG00000157741.15	UBN2	protein_coding	3.514324622	1.744280473	2.971113989	2.578422068
ENSG00000157764.14	BRAF	protein_coding	2.245190466	2.251243304	2.882376582	2.237036086
ENSG00000157765.13	SLC34A2	protein_coding	0	0	0	0
ENSG00000157766.19	ACAN	protein_coding	0	0	0	0
ENSG00000157778.9	PSMG3	protein_coding	25.18433066	32.08518054	20.87409617	14.49213471
ENSG00000157782.9	CABP1	protein_coding	0	0	0	0
ENSG00000157796.18	WDR19	protein_coding	0.999497477	1.202630442	1.502230634	1.086400767
ENSG00000157800.18	SLC37A3	protein_coding	12.42244715	7.722680933	7.623894957	3.375635364
ENSG00000157823.17	AP3S2	protein_coding	5.062879789	5.425540231	3.38857743	3.611397505
ENSG00000157827.20	FMNL2	protein_coding	8.002973561	9.228231212	10.02363048	12.68576162
ENSG00000157833.13	GAREM2	protein_coding	8.854181789	1.775610378	1.10897588	3.609009818
ENSG00000157837.16	SPPL3	protein_coding	23.70245451	24.16246016	20.03875615	12.16600817
ENSG00000157851.17	DPYSL5	protein_coding	0	0.374243646	0	0
ENSG00000157856.12	DRC1	protein_coding	0	0	0	0
ENSG00000157869.16	RAB28	protein_coding	9.212087581	5.93802165	1.483461206	5.364134359
ENSG00000157870.17	PRXL2B	protein_coding	6.936490746	4.694753871	4.398235843	2.12051185
ENSG00000157873.18	TNFRSF14	protein_coding	0	0	0	0
ENSG00000157881.16	PANK4	protein_coding	1.728823219	2.08018077	2.923196575	0.939569591
ENSG00000157884.11	CIB4	protein_coding	0	0	1.577953706	0
ENSG00000157890.18	MEGF11	protein_coding	0	0	0	0
ENSG00000157895.11	C12orf43	protein_coding	4.284328028	5.584641664	2.951338822	4.656837424
ENSG00000157911.11	PEX10	protein_coding	6.182683846	11.85626036	6.533779758	4.410163769
ENSG00000157916.20	RER1	protein_coding	33.39535001	19.47303693	28.08862998	8.795520852
ENSG00000157927.17	RADIL	protein_coding	0.448773804	0	0	0.731689999
ENSG00000157933.10	SKI	protein_coding	5.801103702	12.88632289	8.299795587	5.456675913
ENSG00000157954.15	WIPI2	protein_coding	6.832922137	11.7451596	6.785394164	6.100769797
ENSG00000157978.12	LDLRAP1	protein_coding	7.07451671	4.910946224	3.067182405	6.210850633
ENSG00000157985.19	AGAP1	protein_coding	3.979249927	8.315953392	4.131443711	2.731726549
ENSG00000157992.12	KRTCAP3	protein_coding	0	0	0	0
ENSG00000157999.6	ANKRD61	protein_coding	2.054015311	0	9.261468276	0
ENSG00000158006.14	PAFAH2	protein_coding	7.701880865	4.865266012	3.906838742	1.883595638
ENSG00000158008.10	EXTL1	protein_coding	0	0.580728581	0	0
ENSG00000158014.15	SLC30A2	protein_coding	0	0	0	0
ENSG00000158019.21	BABAM2	protein_coding	10.34032001	30.32697507	13.1130186	25.28860417
ENSG00000158022.7	TRIM63	protein_coding	0	0	0	0
ENSG00000158023.10	CFAP251	protein_coding	0	0	0	0
ENSG00000158042.9	MRPL17	protein_coding	53.71265767	53.52085317	37.21119315	39.22595128
ENSG00000158050.5	DUSP2	protein_coding	0	0	0	0
ENSG00000158055.16	GRHL3	protein_coding	0	0	0	0
ENSG00000158062.20	UBXN11	protein_coding	3.728142587	1.682187	0.700418227	4.052293337
ENSG00000158077.5	NLRP14	protein_coding	0	0	0	0
ENSG00000158079.16	PTPDC1	protein_coding	2.294601812	2.070709073	2.327909095	0.374116578
ENSG00000158089.15	GALNT14	protein_coding	19.51267262	24.28793017	12.89388692	12.06732657
ENSG00000158092.7	NCK1	protein_coding	3.182791784	2.872235082	8.072478961	6.486611113
ENSG00000158104.11	HPD	protein_coding	1.314828515	0	0	2.143723331
ENSG00000158106.14	RHPN1	protein_coding	3.492906057	0	1.18120244	1.708471665
ENSG00000158109.15	TPRG1L	protein_coding	35.30322776	27.46427756	11.66410761	6.946788578
ENSG00000158113.13	LRRC43	protein_coding	0	0	0	0
ENSG00000158122.12	PRXL2C	protein_coding	16.03895558	16.17679636	10.63514312	10.76774653
ENSG00000158125.10	XDH	protein_coding	0	0.434971837	0.271666172	0
ENSG00000158156.9	XKR8	protein_coding	6.771113023	1.527607654	2.226194148	0.919980109
ENSG00000158158.12	CNNM4	protein_coding	8.616933338	9.331376946	10.36090358	8.429534725
ENSG00000158161.16	EYA3	protein_coding	5.914886246	2.463576479	3.846630611	2.225481148
ENSG00000158163.15	DZIP1L	protein_coding	0	2.091313551	0.979613679	1.889196022
ENSG00000158164.7	TMSB15A	protein_coding	0	0	0	0
ENSG00000158169.13	FANCC	protein_coding	2.738259463	2.265154297	2.829451224	1.860214289
ENSG00000158186.13	MRAS	protein_coding	6.538845164	6.322313559	3.68542208	5.330533517
ENSG00000158195.11	WASF2	protein_coding	18.52193212	25.07201861	16.81891442	28.52084084
ENSG00000158201.10	ABHD3	protein_coding	12.13086193	13.37992224	8.736413281	5.494001573
ENSG00000158220.14	ESYT3	protein_coding	0.893295779	0	0	0
ENSG00000158234.12	FAIM	protein_coding	0.717795626	1.295515332	2.831946387	0
ENSG00000158246.8	TENT5B	protein_coding	0	0	0	0
ENSG00000158258.16	CLSTN2	protein_coding	0.200251013	0	0.22573084	0.163246676
ENSG00000158270.12	COLEC12	protein_coding	0	0	0	0
ENSG00000158286.13	RNF207	protein_coding	2.215969513	1.999749217	2.997513879	0.361296207
ENSG00000158290.19	CUL4B	protein_coding	3.284602217	3.510132035	2.582029705	3.593676552
ENSG00000158292.7	GPR153	protein_coding	0	6.283156781	2.354526445	2.837956744
ENSG00000158296.14	SLC13A3	protein_coding	0	0	0	0
ENSG00000158301.19	GPRASP2	protein_coding	2.366052716	1.423458833	0.889035979	0.642943465
ENSG00000158315.11	RHBDL2	protein_coding	0	0	1.748814936	0.843152329
ENSG00000158321.18	AUTS2	protein_coding	0.469781619	0.529929123	1.456280015	1.148912355
ENSG00000158352.17	SHROOM4	protein_coding	0	0	0	0
ENSG00000158373.8	H2BC5	protein_coding	375.8447121	502.7015958	272.3573461	298.1855161
ENSG00000158402.21	CDC25C	protein_coding	12.29200752	1.58466159	3.958867334	1.431510052
ENSG00000158406.6	H4C8	protein_coding	144.5891934	157.3089824	79.97008105	78.21319567
ENSG00000158411.11	MITD1	protein_coding	1.357892585	0.612699005	3.826675191	4.981355712
ENSG00000158417.11	EIF5B	protein_coding	4.459550599	3.018311882	7.121556868	8.48276637
ENSG00000158423.17	RIBC1	protein_coding	0.976566585	1.762558782	0.550412185	0
ENSG00000158427.15	TMSB15B	protein_coding	0	0	0	0
ENSG00000158428.4	CATIP	protein_coding	0	0	0	0
ENSG00000158435.8	CNOT11	protein_coding	42.18789332	40.02384822	23.77792861	24.69169412
ENSG00000158445.10	KCNB1	protein_coding	0	0.148810675	0	0
ENSG00000158457.6	TSPAN33	protein_coding	10.76408761	2.241645227	3.266766484	2.69999828
ENSG00000158458.21	NRG2	protein_coding	1.905801209	0	0	0
ENSG00000158467.16	AHCYL2	protein_coding	13.63832622	11.92297255	6.966189329	8.338577365
ENSG00000158470.5	B4GALT5	protein_coding	58.80390934	41.89436494	68.72820477	55.50663554
ENSG00000158473.8	CD1D	protein_coding	0	0	0	0
ENSG00000158477.7	CD1A	protein_coding	0	0	0	0
ENSG00000158480.11	SPATA2	protein_coding	9.53626032	4.302886161	7.678320529	1.110579577
ENSG00000158481.13	CD1C	protein_coding	0	0	0	0
ENSG00000158485.11	CD1B	protein_coding	0	0	0	0
ENSG00000158486.13	DNAH3	protein_coding	0	0	0.110119229	0
ENSG00000158488.16	CD1E	protein_coding	0	0	0	0
ENSG00000158497.6	HMHB1	protein_coding	0	0	0	0
ENSG00000158516.12	CPA2	protein_coding	0	0	0	0
ENSG00000158517.15	NCF1	protein_coding	0	0	0	0
ENSG00000158525.16	CPA5	protein_coding	0	0	0	0
ENSG00000158526.8	TSR2	protein_coding	29.40073977	18.11941562	21.82500445	14.61450247
ENSG00000158528.12	PPP1R9A	protein_coding	2.611098614	1.885059294	6.181000011	2.12859432
ENSG00000158545.16	ZC3H18	protein_coding	7.117363121	14.37505255	5.539671431	5.52585455
ENSG00000158552.13	ZFAND2B	protein_coding	0.860171803	4.657450059	0.969619582	1.40244172
ENSG00000158553.5	POM121L2	protein_coding	0	0	0	0
ENSG00000158555.15	GDPD5	protein_coding	0.590179463	0.798890222	1.164228742	0
ENSG00000158560.14	DYNC1I1	protein_coding	0	0	0	0
ENSG00000158571.11	PFKFB1	protein_coding	0	0	0	1.099053728
ENSG00000158578.21	ALAS2	protein_coding	0	0	0	0
ENSG00000158604.15	TMED4	protein_coding	65.14209557	46.18895418	40.21207153	24.65566219
ENSG00000158615.9	PPP1R15B	protein_coding	65.58241624	51.15844459	58.26456789	40.3241329
ENSG00000158623.14	COPG2	protein_coding	14.82970272	11.47089778	4.378163896	16.69478279
ENSG00000158636.16	EMSY	protein_coding	2.728634615	3.357806862	1.537912277	1.213315021
ENSG00000158639.13	PAGE5	protein_coding	0	0	0	0
ENSG00000158669.11	GPAT4	protein_coding	19.14459214	15.28313188	25.10812747	15.90699957
ENSG00000158683.9	PKD1L1	protein_coding	0	0	0	0
ENSG00000158691.15	ZSCAN12	protein_coding	3.085902293	0.696199864	1.014577308	1.048191308
ENSG00000158710.15	TAGLN2	protein_coding	271.3534021	275.1944895	142.7441199	154.8470499
ENSG00000158711.14	ELK4	protein_coding	17.50217837	20.98711459	13.37798239	12.89979492
ENSG00000158714.11	SLAMF8	protein_coding	0	0	0	0
ENSG00000158715.6	SLC45A3	protein_coding	4.674089214	1.406007045	2.195340711	1.270121792
ENSG00000158716.9	DUSP23	protein_coding	56.54875527	79.73607064	21.9119956	46.0991242
ENSG00000158717.11	RNF166	protein_coding	2.671111527	3.615722024	0.752745565	2.721896827
ENSG00000158747.15	NBL1	protein_coding	6.781586516	9.17982326	13.37782562	7.601575784
ENSG00000158748.4	HTR6	protein_coding	0	0	0	0
ENSG00000158764.7	ITLN2	protein_coding	0	3.20494437	0	0
ENSG00000158769.18	F11R	protein_coding	13.28311937	9.902334542	10.09067255	5.178864514
ENSG00000158773.14	USF1	protein_coding	15.01471124	22.58278439	11.9886654	12.24014631
ENSG00000158786.5	PLA2G2F	protein_coding	0	0	0	0
ENSG00000158792.16	SPATA2L	protein_coding	10.65874153	3.20624297	8.677466655	1.930914491
ENSG00000158793.14	NIT1	protein_coding	10.01508415	4.86654837	1.736830437	6.280307017
ENSG00000158796.17	DEDD	protein_coding	14.50552748	13.09016981	12.26340201	12.66970125
ENSG00000158805.12	ZNF276	protein_coding	1.568059972	2.122587889	0	0.319574635
ENSG00000158806.14	NPM2	protein_coding	0	0	0	0
ENSG00000158813.18	EDA	protein_coding	0.417432703	0	0.470546607	0
ENSG00000158815.11	FGF17	protein_coding	0	0	0.501181524	0
ENSG00000158816.16	VWA5B1	protein_coding	0	0	0	0
ENSG00000158825.6	CDA	protein_coding	42.77361641	45.03337687	26.11705818	11.62316333
ENSG00000158828.8	PINK1	protein_coding	3.628632884	0	3.408615083	0
ENSG00000158850.15	B4GALT3	protein_coding	12.02206185	14.23934539	16.09269394	11.63810313
ENSG00000158856.18	DMTN	protein_coding	18.29648694	27.71528128	18.78304653	25.03670437
ENSG00000158859.10	ADAMTS4	protein_coding	0	0	0	0
ENSG00000158863.22	FAM160B2	protein_coding	6.690893009	5.720246494	5.557438885	8.325265781
ENSG00000158864.13	NDUFS2	protein_coding	17.73821584	15.41456499	9.25704467	11.7825279
ENSG00000158865.12	SLC5A11	protein_coding	2.567669506	0	0.964792779	0
ENSG00000158869.11	FCER1G	protein_coding	0	0	0	0
ENSG00000158874.11	APOA2	protein_coding	0	0	0	0
ENSG00000158882.15	TOMM40L	protein_coding	3.552553981	3.205918222	2.50286185	2.896078374
ENSG00000158887.19	MPZ	protein_coding	0	0	0.766224963	0
ENSG00000158901.12	WFDC8	protein_coding	0	0	0	0
ENSG00000158941.16	CCAR2	protein_coding	12.525281	14.93629645	10.08499339	11.30474486
ENSG00000158955.11	WNT9B	protein_coding	0	0	0	0
ENSG00000158966.16	CACHD1	protein_coding	2.913706425	0.751258678	0.7038096	1.357304746
ENSG00000158985.14	CDC42SE2	protein_coding	35.4198301	18.82798412	23.79189563	24.12809718
ENSG00000158987.22	RAPGEF6	protein_coding	2.342246825	0.704568396	0.733409166	0.424316353
ENSG00000159023.22	EPB41	protein_coding	0.730971787	0.659648181	1.48316441	0.953433094
ENSG00000159055.4	MIS18A	protein_coding	15.52879226	10.89945957	13.61474107	9.846068108
ENSG00000159063.14	ALG8	protein_coding	21.61653092	8.081606686	14.79425377	10.82495348
ENSG00000159069.14	FBXW5	protein_coding	37.26784429	48.84572624	20.50477549	30.38112819
ENSG00000159079.19	CFAP298	protein_coding	0.540970533	0.976372096	0.30490166	0
ENSG00000159082.18	SYNJ1	protein_coding	1.812741124	0	0.817357316	0.591106049
ENSG00000159086.15	PAXBP1	protein_coding	2.454125767	2.58377897	1.383193677	2.334066523
ENSG00000159110.21	IFNAR2	protein_coding	0	0	0.670076742	0
ENSG00000159111.13	MRPL10	protein_coding	32.6989453	46.64229218	38.64306695	37.83505349
ENSG00000159128.15	IFNGR2	protein_coding	38.28556743	35.62958827	23.60148524	18.53140449
ENSG00000159131.17	GART	protein_coding	16.21508746	12.5911187	12.53975442	11.06682304
ENSG00000159140.21	SON	protein_coding	17.87824463	15.09958068	12.40188459	12.70599881
ENSG00000159147.18	DONSON	protein_coding	13.3198008	4.507552065	3.284444798	4.750566612
ENSG00000159164.10	SV2A	protein_coding	0	0	0	0
ENSG00000159166.15	LAD1	protein_coding	0	1.617705745	0	0
ENSG00000159167.12	STC1	protein_coding	13.43357813	14.0369431	13.54887392	9.222055083
ENSG00000159173.19	TNNI1	protein_coding	0	0	0.218950514	0
ENSG00000159176.14	CSRP1	protein_coding	34.27665423	42.69148664	26.50374967	27.94267943
ENSG00000159182.5	PRAC1	protein_coding	0	0	0	0
ENSG00000159184.8	HOXB13	protein_coding	0.961784728	5.207639125	3.252485034	0
ENSG00000159189.12	C1QC	protein_coding	0	0	0	0
ENSG00000159197.4	KCNE2	protein_coding	0	0	0	0
ENSG00000159199.14	ATP5MC1	protein_coding	79.35882561	72.62416199	64.25741273	55.58227817
ENSG00000159200.18	RCAN1	protein_coding	1.678841923	0.378757785	2.129013933	4.105827367
ENSG00000159202.18	UBE2Z	protein_coding	53.18947226	53.99952727	35.16724544	37.52359814
ENSG00000159208.16	CIART	protein_coding	0	0	0	0
ENSG00000159210.10	SNF8	protein_coding	27.50242203	21.65053812	17.47974664	12.87972153
ENSG00000159212.13	CLIC6	protein_coding	0	0	0	0
ENSG00000159214.13	CCDC24	protein_coding	1.640675716	6.662650281	3.69886875	3.343739099
ENSG00000159216.19	RUNX1	protein_coding	3.378165416	5.588999881	3.067556595	2.294929192
ENSG00000159217.10	IGF2BP1	protein_coding	33.07986221	23.82693613	27.88116895	17.31828406
ENSG00000159224.4	GIP	protein_coding	4.082211995	3.683895554	0	0
ENSG00000159228.13	CBR1	protein_coding	41.75519697	35.52778945	28.9132644	25.28631042
ENSG00000159231.6	CBR3	protein_coding	0	0	0	0
ENSG00000159239.13	RP11-523H20.5	protein_coding	0	0	0	0
ENSG00000159248.5	GJD2	protein_coding	0	0	0	0
ENSG00000159251.8	ACTC1	protein_coding	0	0	0	0
ENSG00000159256.13	MORC3	protein_coding	5.473527693	4.116212885	5.141646909	2.602877555
ENSG00000159259.8	CHAF1B	protein_coding	8.589921008	3.617493048	2.904869323	6.535752106
ENSG00000159261.12	CLDN14	protein_coding	2.454125767	0	0	0
ENSG00000159263.16	SIM2	protein_coding	4.954006421	7.221780124	2.362610217	0.931974634
ENSG00000159267.17	HLCS	protein_coding	6.372724157	4.000635839	3.279463178	2.032869119
ENSG00000159289.6	GOLGA6A	protein_coding	0	0	0	0
ENSG00000159307.19	SCUBE1	protein_coding	0	0	0	0
ENSG00000159314.11	ARHGAP27	protein_coding	3.644468564	2.529895662	1.42206532	1.142695416
ENSG00000159322.18	ADPGK	protein_coding	31.63272498	24.59365237	28.52612415	20.23312897
ENSG00000159335.18	PTMS	protein_coding	420.6407873	572.943616	271.4250162	296.4414722
ENSG00000159337.7	PLA2G4D	protein_coding	0	0	0	0
ENSG00000159339.13	PADI4	protein_coding	0	0	0	0
ENSG00000159346.13	ADIPOR1	protein_coding	60.09099982	52.5330843	44.98156502	39.80177355
ENSG00000159348.13	CYB5R1	protein_coding	12.35470789	4.107605009	9.895296792	6.891152451
ENSG00000159352.16	PSMD4	protein_coding	41.60315885	36.67067431	25.08429288	32.33786421
ENSG00000159363.19	ATP13A2	protein_coding	11.12836013	16.06804016	13.17154276	4.535976551
ENSG00000159374.18	M1AP	protein_coding	0	0	0	0
ENSG00000159377.11	PSMB4	protein_coding	143.0483925	116.6780736	91.47824612	82.97571185
ENSG00000159387.8	IRX6	protein_coding	0	0	0	0
ENSG00000159388.6	BTG2	protein_coding	15.90241452	9.567171624	3.585165766	18.14933556
ENSG00000159398.16	CES5A	protein_coding	0	0	0	0
ENSG00000159399.10	HK2	protein_coding	0	0	0	0
ENSG00000159403.18	C1R	protein_coding	14.10308221	16.3632762	35.20171894	18.47728446
ENSG00000159409.15	CELF3	protein_coding	0	0	0	0
ENSG00000159423.17	ALDH4A1	protein_coding	11.26654544	5.083613579	3.628598391	7.216473927
ENSG00000159433.12	STARD9	protein_coding	0.140684626	0.253915019	0.713633665	0.114687547
ENSG00000159445.13	THEM4	protein_coding	6.320160995	6.844175566	3.08721172	5.152259944
ENSG00000159450.12	TCHH	protein_coding	0	0.37707923	0.235508745	0
ENSG00000159455.9	LCE2B	protein_coding	0	0	0	0
ENSG00000159459.12	UBR1	protein_coding	1.766436617	2.125438531	2.157130107	2.880034426
ENSG00000159461.15	AMFR	protein_coding	48.16514482	55.361314	60.29452806	42.5712218
ENSG00000159479.17	MED8	protein_coding	24.86163725	22.43579585	16.44946711	6.168357757
ENSG00000159495.8	TGM7	protein_coding	0	0	0	0
ENSG00000159496.15	RGL4	protein_coding	0	0	0	0
ENSG00000159516.9	SPRR2G	protein_coding	0	0	0	0
ENSG00000159527.4	PGLYRP3	protein_coding	0	0	0	0
ENSG00000159556.10	ISL2	protein_coding	1.346321413	0	3.035253191	0
ENSG00000159579.14	RSPRY1	protein_coding	13.99191975	22.64093748	11.96515046	12.97964673
ENSG00000159588.15	CCDC17	protein_coding	0	0	0	0
ENSG00000159592.11	GPBP1L1	protein_coding	13.36975229	6.032608191	5.540776502	7.372960459
ENSG00000159593.15	NAE1	protein_coding	20.74684109	22.57712691	13.41293593	13.92838361
ENSG00000159596.7	TMEM69	protein_coding	5.985386597	21.60548164	14.61842164	16.26449476
ENSG00000159618.16	ADGRG5	protein_coding	0	0	0	0
ENSG00000159625.15	DRC7	protein_coding	0	0	0	0
ENSG00000159640.17	ACE	protein_coding	0	0.630644164	0.787750709	0
ENSG00000159648.13	TEPP	protein_coding	0	0	0	0
ENSG00000159650.9	UROC1	protein_coding	0	0	0	0
ENSG00000159658.15	EFCAB14	protein_coding	18.4560428	10.99567844	8.78631555	10.22513449
ENSG00000159674.12	SPON2	protein_coding	2.441824384	0.881426639	0.825756225	0
ENSG00000159685.11	CHCHD6	protein_coding	6.360965807	17.22090892	13.14560781	4.32127037
ENSG00000159692.16	CTBP1	protein_coding	17.47288252	17.34478801	13.59032439	9.68596944
